Key,Serial,Date_Time,Temperature_C,Light_Lux,Date,Year,Month,Day,Hour,Minute,AMPM,Time.Decimal
23305,20685467,12/7/22 7:10,19.853,0,12/7/22,2022,12,7,7,10,AM,7.166666667
23306,20685467,12/7/22 7:20,19.853,0,12/7/22,2022,12,7,7,20,AM,7.333333333
23307,20685467,12/7/22 7:30,19.853,0,12/7/22,2022,12,7,7,30,AM,7.5
23308,20685467,12/7/22 7:40,19.758,0,12/7/22,2022,12,7,7,40,AM,7.666666667
23309,20685467,12/7/22 7:50,19.758,0,12/7/22,2022,12,7,7,50,AM,7.833333333
23310,20685467,12/7/22 8:00,19.758,0,12/7/22,2022,12,7,8,0,AM,8
23311,20685467,12/7/22 8:10,19.758,0,12/7/22,2022,12,7,8,10,AM,8.166666667
23312,20685467,12/7/22 8:20,19.758,0,12/7/22,2022,12,7,8,20,AM,8.333333333
23313,20685467,12/7/22 8:30,19.758,0,12/7/22,2022,12,7,8,30,AM,8.5
23314,20685467,12/7/22 8:40,19.758,0,12/7/22,2022,12,7,8,40,AM,8.666666667
23315,20685467,12/7/22 8:50,19.662,0,12/7/22,2022,12,7,8,50,AM,8.833333333
23316,20685467,12/7/22 9:00,19.662,0,12/7/22,2022,12,7,9,0,AM,9
23317,20685467,12/7/22 9:10,19.662,0,12/7/22,2022,12,7,9,10,AM,9.166666667
23318,20685467,12/7/22 9:20,19.662,0,12/7/22,2022,12,7,9,20,AM,9.333333333
23319,20685467,12/7/22 9:30,19.662,0,12/7/22,2022,12,7,9,30,AM,9.5
23320,20685467,12/7/22 9:40,19.662,0,12/7/22,2022,12,7,9,40,AM,9.666666667
23321,20685467,12/7/22 9:50,19.662,0,12/7/22,2022,12,7,9,50,AM,9.833333333
23322,20685467,12/7/22 10:00,19.662,0,12/7/22,2022,12,7,10,0,AM,10
23323,20685467,12/7/22 10:10,19.662,0,12/7/22,2022,12,7,10,10,AM,10.16666667
23324,20685467,12/7/22 10:20,19.662,0,12/7/22,2022,12,7,10,20,AM,10.33333333
23325,20685467,12/7/22 10:30,19.758,0,12/7/22,2022,12,7,10,30,AM,10.5
23326,20685467,12/7/22 10:40,19.853,0,12/7/22,2022,12,7,10,40,AM,10.66666667
23327,20685467,12/7/22 10:50,19.853,0,12/7/22,2022,12,7,10,50,AM,10.83333333
23328,20685467,12/7/22 11:00,20.043,0,12/7/22,2022,12,7,11,0,AM,11
23329,20685467,12/7/22 11:10,20.138,0,12/7/22,2022,12,7,11,10,AM,11.16666667
23330,20685467,12/7/22 11:20,20.138,0,12/7/22,2022,12,7,11,20,AM,11.33333333
23331,20685467,12/7/22 11:30,20.138,0,12/7/22,2022,12,7,11,30,AM,11.5
23332,20685467,12/7/22 11:40,20.043,0,12/7/22,2022,12,7,11,40,AM,11.66666667
23333,20685467,12/7/22 11:50,19.853,0,12/7/22,2022,12,7,11,50,AM,11.83333333
23334,20685467,12/7/22 12:00,20.043,0,12/7/22,2022,12,7,12,0,PM,24
23335,20685467,12/7/22 12:10,20.138,0,12/7/22,2022,12,7,12,10,PM,24.16666667
23336,20685467,12/7/22 12:20,20.424,0,12/7/22,2022,12,7,12,20,PM,24.33333333
23337,20685467,12/7/22 12:30,20.805,0,12/7/22,2022,12,7,12,30,PM,24.5
23338,20685467,12/7/22 12:40,20.996,0,12/7/22,2022,12,7,12,40,PM,24.66666667
23339,20685467,12/7/22 12:50,21.091,0,12/7/22,2022,12,7,12,50,PM,24.83333333
23340,20685467,12/7/22 13:00,21.187,0,12/7/22,2022,12,7,1,0,PM,13
23341,20685467,12/7/22 13:10,21.187,0,12/7/22,2022,12,7,1,10,PM,13.16666667
23342,20685467,12/7/22 13:20,21.187,0,12/7/22,2022,12,7,1,20,PM,13.33333333
23343,20685467,12/7/22 13:30,21.282,0,12/7/22,2022,12,7,1,30,PM,13.5
23344,20685467,12/7/22 13:40,21.282,0,12/7/22,2022,12,7,1,40,PM,13.66666667
23345,20685467,12/7/22 13:50,21.282,0,12/7/22,2022,12,7,1,50,PM,13.83333333
23346,20685467,12/7/22 14:00,21.378,0,12/7/22,2022,12,7,2,0,PM,14
23347,20685467,12/7/22 14:10,21.473,10.8,12/7/22,2022,12,7,2,10,PM,14.16666667
23348,20685467,12/7/22 14:20,21.76,21.5,12/7/22,2022,12,7,2,20,PM,14.33333333
23349,20685467,12/7/22 14:30,21.855,21.5,12/7/22,2022,12,7,2,30,PM,14.5
23350,20685467,12/7/22 14:40,22.046,10.8,12/7/22,2022,12,7,2,40,PM,14.66666667
23351,20685467,12/7/22 14:50,22.142,10.8,12/7/22,2022,12,7,2,50,PM,14.83333333
23352,20685467,12/7/22 15:00,22.238,10.8,12/7/22,2022,12,7,3,0,PM,15
23353,20685467,12/7/22 15:10,22.238,10.8,12/7/22,2022,12,7,3,10,PM,15.16666667
23354,20685467,12/7/22 15:20,22.333,10.8,12/7/22,2022,12,7,3,20,PM,15.33333333
23355,20685469,11/22/22 11:00,4.623,4994.5,11/22/22,2022,11,22,11,0,AM,11
23356,20685469,11/22/22 11:30,5.244,4822.3,11/22/22,2022,11,22,11,30,AM,11.5
23357,20685469,11/22/22 12:00,6.064,4650,11/22/22,2022,11,22,12,0,PM,24
23358,20685469,11/22/22 12:30,6.37,4650,11/22/22,2022,11,22,12,30,PM,24.5
23359,20685469,11/22/22 13:00,6.674,4477.8,11/22/22,2022,11,22,1,0,PM,13
23360,20685469,11/22/22 13:30,6.877,4305.6,11/22/22,2022,11,22,1,30,PM,13.5
23361,20685469,11/22/22 14:00,7.079,4133.4,11/22/22,2022,11,22,2,0,PM,14
23362,20685469,11/22/22 14:30,7.28,3961.1,11/22/22,2022,11,22,2,30,PM,14.5
23363,20685469,11/22/22 15:00,7.28,3616.7,11/22/22,2022,11,22,3,0,PM,15
23364,20685469,11/22/22 15:30,7.179,2927.8,11/22/22,2022,11,22,3,30,PM,15.5
23365,20685469,11/22/22 16:00,6.775,2066.7,11/22/22,2022,11,22,4,0,PM,16
23366,20685469,11/22/22 16:30,5.86,839.6,11/22/22,2022,11,22,4,30,PM,16.5
23367,20685469,11/22/22 17:00,4.727,53.8,11/22/22,2022,11,22,5,0,PM,17
23368,20685469,11/22/22 17:30,3.893,0,11/22/22,2022,11,22,5,30,PM,17.5
23369,20685469,11/22/22 18:00,3.788,0,11/22/22,2022,11,22,6,0,PM,18
23370,20685469,11/22/22 18:30,3.683,0,11/22/22,2022,11,22,6,30,PM,18.5
23371,20685469,11/22/22 19:00,3.578,0,11/22/22,2022,11,22,7,0,PM,19
23372,20685469,11/22/22 19:30,3.683,0,11/22/22,2022,11,22,7,30,PM,19.5
23373,20685469,11/22/22 20:00,3.998,0,11/22/22,2022,11,22,8,0,PM,20
23374,20685469,11/22/22 20:30,3.683,0,11/22/22,2022,11,22,8,30,PM,20.5
23375,20685469,11/22/22 21:00,3.155,0,11/22/22,2022,11,22,9,0,PM,21
23376,20685469,11/22/22 21:30,2.73,0,11/22/22,2022,11,22,9,30,PM,21.5
23377,20685469,11/22/22 22:00,2.195,0,11/22/22,2022,11,22,10,0,PM,22
23378,20685469,11/22/22 22:30,1.656,0,11/22/22,2022,11,22,10,30,PM,22.5
23379,20685469,11/22/22 23:00,1.33,0,11/22/22,2022,11,22,11,0,PM,23
23380,20685469,11/22/22 23:30,1.221,0,11/22/22,2022,11,22,11,30,PM,23.5
23381,20685469,11/23/22 0:00,1.112,0,11/23/22,2022,11,23,12,0,AM,12
23382,20685469,11/23/22 0:30,1.003,0,11/23/22,2022,11,23,12,30,AM,12.5
23383,20685469,11/23/22 1:00,0.784,0,11/23/22,2022,11,23,1,0,AM,1
23384,20685469,11/23/22 1:30,1.003,0,11/23/22,2022,11,23,1,30,AM,1.5
23385,20685469,11/23/22 2:00,1.221,0,11/23/22,2022,11,23,2,0,AM,2
23386,20685469,11/23/22 2:30,1.112,0,11/23/22,2022,11,23,2,30,AM,2.5
23387,20685469,11/23/22 3:00,0.674,0,11/23/22,2022,11,23,3,0,AM,3
23388,20685469,11/23/22 3:30,0.453,0,11/23/22,2022,11,23,3,30,AM,3.5
23389,20685469,11/23/22 4:00,0.784,0,11/23/22,2022,11,23,4,0,AM,4
23390,20685469,11/23/22 4:30,0.674,0,11/23/22,2022,11,23,4,30,AM,4.5
23391,20685469,11/23/22 5:00,0.563,0,11/23/22,2022,11,23,5,0,AM,5
23392,20685469,11/23/22 5:30,0.343,0,11/23/22,2022,11,23,5,30,AM,5.5
23393,20685469,11/23/22 6:00,0.232,0,11/23/22,2022,11,23,6,0,AM,6
23394,20685469,11/23/22 6:30,0.343,0,11/23/22,2022,11,23,6,30,AM,6.5
23395,20685469,11/23/22 7:00,0.232,118.4,11/23/22,2022,11,23,7,0,AM,7
23396,20685469,11/23/22 7:30,0.121,1151.7,11/23/22,2022,11,23,7,30,AM,7.5
23397,20685469,11/23/22 8:00,0.674,2152.8,11/23/22,2022,11,23,8,0,AM,8
23398,20685469,11/23/22 8:30,1.548,2755.6,11/23/22,2022,11,23,8,30,AM,8.5
23399,20685469,11/23/22 9:00,2.41,3100,11/23/22,2022,11,23,9,0,AM,9
23400,20685469,11/23/22 9:30,3.155,3272.2,11/23/22,2022,11,23,9,30,AM,9.5
23401,20685469,11/23/22 10:00,3.788,3616.7,11/23/22,2022,11,23,10,0,AM,10
23402,20685469,11/23/22 10:30,4.519,3961.1,11/23/22,2022,11,23,10,30,AM,10.5
23403,20685469,11/23/22 11:00,5.45,4133.4,11/23/22,2022,11,23,11,0,AM,11
23404,20685469,11/23/22 11:30,6.37,4133.4,11/23/22,2022,11,23,11,30,AM,11.5
23405,20685469,11/23/22 12:00,6.978,4133.4,11/23/22,2022,11,23,12,0,PM,24
23406,20685469,11/23/22 12:30,7.682,4133.4,11/23/22,2022,11,23,12,30,PM,24.5
23407,20685469,11/23/22 13:00,7.682,4305.6,11/23/22,2022,11,23,1,0,PM,13
23408,20685469,11/23/22 13:30,8.182,4133.4,11/23/22,2022,11,23,1,30,PM,13.5
23409,20685469,11/23/22 14:00,8.481,3961.1,11/23/22,2022,11,23,2,0,PM,14
23410,20685469,11/23/22 14:30,8.481,3961.1,11/23/22,2022,11,23,2,30,PM,14.5
23411,20685469,11/23/22 15:00,8.481,3616.7,11/23/22,2022,11,23,3,0,PM,15
23412,20685469,11/23/22 15:30,8.382,2927.8,11/23/22,2022,11,23,3,30,PM,15.5
23413,20685469,11/23/22 16:00,7.983,2066.7,11/23/22,2022,11,23,4,0,PM,16
23414,20685469,11/23/22 16:30,7.179,785.8,11/23/22,2022,11,23,4,30,PM,16.5
23415,20685469,11/23/22 17:00,6.268,21.5,11/23/22,2022,11,23,5,0,PM,17
23416,20685469,11/23/22 17:30,5.244,0,11/23/22,2022,11,23,5,30,PM,17.5
23417,20685469,11/23/22 18:00,4.415,0,11/23/22,2022,11,23,6,0,PM,18
23418,20685469,11/23/22 18:30,2.943,0,11/23/22,2022,11,23,6,30,PM,18.5
23419,20685469,11/23/22 19:00,3.788,0,11/23/22,2022,11,23,7,0,PM,19
23420,20685469,11/23/22 19:30,2.624,0,11/23/22,2022,11,23,7,30,PM,19.5
23421,20685469,11/23/22 20:00,0.563,0,11/23/22,2022,11,23,8,0,PM,20
23422,20685469,11/23/22 20:30,0.232,0,11/23/22,2022,11,23,8,30,PM,20.5
23423,20685469,11/23/22 21:00,-0.102,0,11/23/22,2022,11,23,9,0,PM,21
23424,20685469,11/23/22 21:30,-0.437,0,11/23/22,2022,11,23,9,30,PM,21.5
23425,20685469,11/23/22 22:00,-0.662,0,11/23/22,2022,11,23,10,0,PM,22
23426,20685469,11/23/22 22:30,-0.549,0,11/23/22,2022,11,23,10,30,PM,22.5
23427,20685469,11/23/22 23:00,-1.228,0,11/23/22,2022,11,23,11,0,PM,23
23428,20685469,11/23/22 23:30,-1.456,0,11/23/22,2022,11,23,11,30,PM,23.5
23429,20685469,11/24/22 0:00,-1.57,0,11/24/22,2022,11,24,12,0,AM,12
23430,20685469,11/24/22 0:30,-1.456,0,11/24/22,2022,11,24,12,30,AM,12.5
23431,20685469,11/24/22 1:00,-1.228,0,11/24/22,2022,11,24,1,0,AM,1
23432,20685469,11/24/22 1:30,-1.57,0,11/24/22,2022,11,24,1,30,AM,1.5
23433,20685469,11/24/22 2:00,-2.03,0,11/24/22,2022,11,24,2,0,AM,2
23434,20685469,11/24/22 2:30,-2.261,0,11/24/22,2022,11,24,2,30,AM,2.5
23435,20685469,11/24/22 3:00,-2.145,0,11/24/22,2022,11,24,3,0,AM,3
23436,20685469,11/24/22 3:30,-2.494,0,11/24/22,2022,11,24,3,30,AM,3.5
23437,20685469,11/24/22 4:00,-2.61,0,11/24/22,2022,11,24,4,0,AM,4
23438,20685469,11/24/22 4:30,-2.727,0,11/24/22,2022,11,24,4,30,AM,4.5
23439,20685469,11/24/22 5:00,-2.844,0,11/24/22,2022,11,24,5,0,AM,5
23440,20685469,11/24/22 5:30,-3.197,0,11/24/22,2022,11,24,5,30,AM,5.5
23441,20685469,11/24/22 6:00,-3.079,0,11/24/22,2022,11,24,6,0,AM,6
23442,20685469,11/24/22 6:30,-3.434,0,11/24/22,2022,11,24,6,30,AM,6.5
23443,20685469,11/24/22 7:00,-3.553,118.4,11/24/22,2022,11,24,7,0,AM,7
23444,20685469,11/24/22 7:30,-3.079,1302.4,11/24/22,2022,11,24,7,30,AM,7.5
23445,20685469,11/24/22 8:00,-2.03,3444.5,11/24/22,2022,11,24,8,0,AM,8
23446,20685469,11/24/22 8:30,-1.001,2755.6,11/24/22,2022,11,24,8,30,AM,8.5
23447,20685469,11/24/22 9:00,-0.437,3444.5,11/24/22,2022,11,24,9,0,AM,9
23448,20685469,11/24/22 9:30,0.343,4133.4,11/24/22,2022,11,24,9,30,AM,9.5
23449,20685469,11/24/22 10:00,1.98,4650,11/24/22,2022,11,24,10,0,AM,10
23450,20685469,11/24/22 10:30,3.261,5166.7,11/24/22,2022,11,24,10,30,AM,10.5
23451,20685469,11/24/22 11:00,6.471,4822.3,11/24/22,2022,11,24,11,0,AM,11
23452,20685469,11/24/22 11:30,7.582,4822.3,11/24/22,2022,11,24,11,30,AM,11.5
23453,20685469,11/24/22 12:00,7.882,4305.6,11/24/22,2022,11,24,12,0,PM,24
23454,20685469,11/24/22 12:30,8.282,4305.6,11/24/22,2022,11,24,12,30,PM,24.5
23455,20685469,11/24/22 13:00,8.082,3444.5,11/24/22,2022,11,24,1,0,PM,13
23456,20685469,11/24/22 13:30,8.282,4994.5,11/24/22,2022,11,24,1,30,PM,13.5
23457,20685469,11/24/22 14:00,8.779,3961.1,11/24/22,2022,11,24,2,0,PM,14
23458,20685469,11/24/22 14:30,8.978,4133.4,11/24/22,2022,11,24,2,30,PM,14.5
23459,20685469,11/24/22 15:00,8.779,4305.6,11/24/22,2022,11,24,3,0,PM,15
23460,20685469,11/24/22 15:30,8.581,3272.2,11/24/22,2022,11,24,3,30,PM,15.5
23461,20685469,11/24/22 16:00,8.68,2755.6,11/24/22,2022,11,24,4,0,PM,16
23462,20685469,11/24/22 16:30,7.582,688.9,11/24/22,2022,11,24,4,30,PM,16.5
23463,20685469,11/24/22 17:00,6.37,10.8,11/24/22,2022,11,24,5,0,PM,17
23464,20685469,11/24/22 17:30,5.86,0,11/24/22,2022,11,24,5,30,PM,17.5
23465,20685469,11/24/22 18:00,6.166,0,11/24/22,2022,11,24,6,0,PM,18
23466,20685469,11/24/22 18:30,6.37,0,11/24/22,2022,11,24,6,30,PM,18.5
23467,20685469,11/24/22 19:00,6.268,0,11/24/22,2022,11,24,7,0,PM,19
23468,20685469,11/24/22 19:30,6.166,0,11/24/22,2022,11,24,7,30,PM,19.5
23469,20685469,11/24/22 20:00,6.471,0,11/24/22,2022,11,24,8,0,PM,20
23470,20685469,11/24/22 20:30,6.37,0,11/24/22,2022,11,24,8,30,PM,20.5
23471,20685469,11/24/22 21:00,6.37,0,11/24/22,2022,11,24,9,0,PM,21
23472,20685469,11/24/22 21:30,6.471,0,11/24/22,2022,11,24,9,30,PM,21.5
23473,20685469,11/24/22 22:00,6.166,0,11/24/22,2022,11,24,10,0,PM,22
23474,20685469,11/24/22 22:30,6.471,0,11/24/22,2022,11,24,10,30,PM,22.5
23475,20685469,11/24/22 23:00,6.674,0,11/24/22,2022,11,24,11,0,PM,23
23476,20685469,11/24/22 23:30,6.775,0,11/24/22,2022,11,24,11,30,PM,23.5
23477,20685469,11/25/22 0:00,6.978,0,11/25/22,2022,11,25,12,0,AM,12
23478,20685469,11/25/22 0:30,6.978,0,11/25/22,2022,11,25,12,30,AM,12.5
23479,20685469,11/25/22 1:00,7.481,0,11/25/22,2022,11,25,1,0,AM,1
23480,20685469,11/25/22 1:30,7.28,0,11/25/22,2022,11,25,1,30,AM,1.5
23481,20685469,11/25/22 2:00,7.381,0,11/25/22,2022,11,25,2,0,AM,2
23482,20685469,11/25/22 2:30,7.381,0,11/25/22,2022,11,25,2,30,AM,2.5
23483,20685469,11/25/22 3:00,7.582,0,11/25/22,2022,11,25,3,0,AM,3
23484,20685469,11/25/22 3:30,7.179,0,11/25/22,2022,11,25,3,30,AM,3.5
23485,20685469,11/25/22 4:00,5.86,0,11/25/22,2022,11,25,4,0,AM,4
23486,20685469,11/25/22 4:30,5.655,0,11/25/22,2022,11,25,4,30,AM,4.5
23487,20685469,11/25/22 5:00,6.573,0,11/25/22,2022,11,25,5,0,AM,5
23488,20685469,11/25/22 5:30,7.179,0,11/25/22,2022,11,25,5,30,AM,5.5
23489,20685469,11/25/22 6:00,7.079,0,11/25/22,2022,11,25,6,0,AM,6
23490,20685469,11/25/22 6:30,6.37,0,11/25/22,2022,11,25,6,30,AM,6.5
23491,20685469,11/25/22 7:00,6.268,0,11/25/22,2022,11,25,7,0,AM,7
23492,20685469,11/25/22 7:30,5.962,21.5,11/25/22,2022,11,25,7,30,AM,7.5
23493,20685469,11/25/22 8:00,5.962,118.4,11/25/22,2022,11,25,8,0,AM,8
23494,20685469,11/25/22 8:30,6.268,818.1,11/25/22,2022,11,25,8,30,AM,8.5
23495,20685469,11/25/22 9:00,6.775,1722.2,11/25/22,2022,11,25,9,0,AM,9
23496,20685469,11/25/22 9:30,6.877,990.3,11/25/22,2022,11,25,9,30,AM,9.5
23497,20685469,11/25/22 10:00,6.877,4477.8,11/25/22,2022,11,25,10,0,AM,10
23498,20685469,11/25/22 10:30,7.882,4650,11/25/22,2022,11,25,10,30,AM,10.5
23499,20685469,11/25/22 11:00,6.877,1722.2,11/25/22,2022,11,25,11,0,AM,11
23500,20685469,11/25/22 11:30,6.877,3100,11/25/22,2022,11,25,11,30,AM,11.5
23501,20685469,11/25/22 12:00,7.179,5166.7,11/25/22,2022,11,25,12,0,PM,24
23502,20685469,11/25/22 12:30,7.782,4477.8,11/25/22,2022,11,25,12,30,PM,24.5
23503,20685469,11/25/22 13:00,7.28,3961.1,11/25/22,2022,11,25,1,0,PM,13
23504,20685469,11/25/22 13:30,6.775,1980.6,11/25/22,2022,11,25,1,30,PM,13.5
23505,20685469,11/25/22 14:00,7.179,2927.8,11/25/22,2022,11,25,2,0,PM,14
23506,20685469,11/25/22 14:30,6.573,2927.8,11/25/22,2022,11,25,2,30,PM,14.5
23507,20685469,11/25/22 15:00,6.471,1980.6,11/25/22,2022,11,25,3,0,PM,15
23508,20685469,11/25/22 15:30,6.37,2755.6,11/25/22,2022,11,25,3,30,PM,15.5
23509,20685469,11/25/22 16:00,5.037,1001,11/25/22,2022,11,25,4,0,PM,16
23510,20685469,11/25/22 16:30,3.998,592,11/25/22,2022,11,25,4,30,PM,16.5
23511,20685469,11/25/22 17:00,4.102,10.8,11/25/22,2022,11,25,5,0,PM,17
23512,20685469,11/25/22 17:30,3.998,0,11/25/22,2022,11,25,5,30,PM,17.5
23513,20685469,11/25/22 18:00,3.578,0,11/25/22,2022,11,25,6,0,PM,18
23514,20685469,11/25/22 18:30,3.683,0,11/25/22,2022,11,25,6,30,PM,18.5
23515,20685469,11/25/22 19:00,3.578,0,11/25/22,2022,11,25,7,0,PM,19
23516,20685469,11/25/22 19:30,3.472,0,11/25/22,2022,11,25,7,30,PM,19.5
23517,20685469,11/25/22 20:00,3.367,0,11/25/22,2022,11,25,8,0,PM,20
23518,20685469,11/25/22 20:30,3.049,0,11/25/22,2022,11,25,8,30,PM,20.5
23519,20685469,11/25/22 21:00,2.943,0,11/25/22,2022,11,25,9,0,PM,21
23520,20685469,11/25/22 21:30,2.837,0,11/25/22,2022,11,25,9,30,PM,21.5
23521,20685469,11/25/22 22:00,2.837,0,11/25/22,2022,11,25,10,0,PM,22
23522,20685469,11/25/22 22:30,2.41,0,11/25/22,2022,11,25,10,30,PM,22.5
23523,20685469,11/25/22 23:00,2.303,0,11/25/22,2022,11,25,11,0,PM,23
23524,20685469,11/25/22 23:30,2.088,0,11/25/22,2022,11,25,11,30,PM,23.5
23525,20685469,11/26/22 0:00,1.98,0,11/26/22,2022,11,26,12,0,AM,12
23526,20685469,11/26/22 0:30,2.195,0,11/26/22,2022,11,26,12,30,AM,12.5
23527,20685469,11/26/22 1:00,1.656,0,11/26/22,2022,11,26,1,0,AM,1
23528,20685469,11/26/22 1:30,1.003,0,11/26/22,2022,11,26,1,30,AM,1.5
23529,20685469,11/26/22 2:00,0.563,0,11/26/22,2022,11,26,2,0,AM,2
23530,20685469,11/26/22 2:30,0.343,0,11/26/22,2022,11,26,2,30,AM,2.5
23531,20685469,11/26/22 3:00,0.232,0,11/26/22,2022,11,26,3,0,AM,3
23532,20685469,11/26/22 3:30,0.01,0,11/26/22,2022,11,26,3,30,AM,3.5
23533,20685469,11/26/22 4:00,-0.102,0,11/26/22,2022,11,26,4,0,AM,4
23534,20685469,11/26/22 4:30,-0.437,0,11/26/22,2022,11,26,4,30,AM,4.5
23535,20685469,11/26/22 5:00,-0.437,0,11/26/22,2022,11,26,5,0,AM,5
23536,20685469,11/26/22 5:30,-0.549,0,11/26/22,2022,11,26,5,30,AM,5.5
23537,20685469,11/26/22 6:00,-0.774,0,11/26/22,2022,11,26,6,0,AM,6
23538,20685469,11/26/22 6:30,-0.774,0,11/26/22,2022,11,26,6,30,AM,6.5
23539,20685469,11/26/22 7:00,-0.774,75.3,11/26/22,2022,11,26,7,0,AM,7
23540,20685469,11/26/22 7:30,-0.549,882.6,11/26/22,2022,11,26,7,30,AM,7.5
23541,20685469,11/26/22 8:00,-0.102,1894.5,11/26/22,2022,11,26,8,0,AM,8
23542,20685469,11/26/22 8:30,0.343,2411.1,11/26/22,2022,11,26,8,30,AM,8.5
23543,20685469,11/26/22 9:00,1.003,2755.6,11/26/22,2022,11,26,9,0,AM,9
23544,20685469,11/26/22 9:30,1.872,2927.8,11/26/22,2022,11,26,9,30,AM,9.5
23545,20685469,11/26/22 10:00,3.155,3100,11/26/22,2022,11,26,10,0,AM,10
23546,20685469,11/26/22 10:30,4.519,3444.5,11/26/22,2022,11,26,10,30,AM,10.5
23547,20685469,11/26/22 11:00,5.552,3616.7,11/26/22,2022,11,26,11,0,AM,11
23548,20685469,11/26/22 11:30,6.471,3616.7,11/26/22,2022,11,26,11,30,AM,11.5
23549,20685469,11/26/22 12:00,7.381,3788.9,11/26/22,2022,11,26,12,0,PM,24
23550,20685469,11/26/22 12:30,8.082,3788.9,11/26/22,2022,11,26,12,30,PM,24.5
23551,20685469,11/26/22 13:00,8.779,3788.9,11/26/22,2022,11,26,1,0,PM,13
23552,20685469,11/26/22 13:30,9.275,3788.9,11/26/22,2022,11,26,1,30,PM,13.5
23553,20685469,11/26/22 14:00,9.571,3788.9,11/26/22,2022,11,26,2,0,PM,14
23554,20685469,11/26/22 14:30,9.866,3616.7,11/26/22,2022,11,26,2,30,PM,14.5
23555,20685469,11/26/22 15:00,9.669,3272.2,11/26/22,2022,11,26,3,0,PM,15
23556,20685469,11/26/22 15:30,9.472,2755.6,11/26/22,2022,11,26,3,30,PM,15.5
23557,20685469,11/26/22 16:00,9.077,1980.6,11/26/22,2022,11,26,4,0,PM,16
23558,20685469,11/26/22 16:30,8.082,333.7,11/26/22,2022,11,26,4,30,PM,16.5
23559,20685469,11/26/22 17:00,7.079,0,11/26/22,2022,11,26,5,0,PM,17
23560,20685469,11/26/22 17:30,6.37,0,11/26/22,2022,11,26,5,30,PM,17.5
23561,20685469,11/26/22 18:00,5.655,0,11/26/22,2022,11,26,6,0,PM,18
23562,20685469,11/26/22 18:30,5.141,0,11/26/22,2022,11,26,6,30,PM,18.5
23563,20685469,11/26/22 19:00,4.831,0,11/26/22,2022,11,26,7,0,PM,19
23564,20685469,11/26/22 19:30,4.934,0,11/26/22,2022,11,26,7,30,PM,19.5
23565,20685469,11/26/22 20:00,4.623,0,11/26/22,2022,11,26,8,0,PM,20
23566,20685469,11/26/22 20:30,4.519,0,11/26/22,2022,11,26,8,30,PM,20.5
23567,20685469,11/26/22 21:00,4.623,0,11/26/22,2022,11,26,9,0,PM,21
23568,20685469,11/26/22 21:30,4.519,0,11/26/22,2022,11,26,9,30,PM,21.5
23569,20685469,11/26/22 22:00,4.519,0,11/26/22,2022,11,26,10,0,PM,22
23570,20685469,11/26/22 22:30,3.472,0,11/26/22,2022,11,26,10,30,PM,22.5
23571,20685469,11/26/22 23:00,2.943,0,11/26/22,2022,11,26,11,0,PM,23
23572,20685469,11/26/22 23:30,2.088,0,11/26/22,2022,11,26,11,30,PM,23.5
23573,20685469,11/27/22 0:00,2.088,0,11/27/22,2022,11,27,12,0,AM,12
23574,20685469,11/27/22 0:30,1.98,0,11/27/22,2022,11,27,12,30,AM,12.5
23575,20685469,11/27/22 1:00,2.195,0,11/27/22,2022,11,27,1,0,AM,1
23576,20685469,11/27/22 1:30,2.303,0,11/27/22,2022,11,27,1,30,AM,1.5
23577,20685469,11/27/22 2:00,2.088,0,11/27/22,2022,11,27,2,0,AM,2
23578,20685469,11/27/22 2:30,2.943,0,11/27/22,2022,11,27,2,30,AM,2.5
23579,20685469,11/27/22 3:00,2.943,0,11/27/22,2022,11,27,3,0,AM,3
23580,20685469,11/27/22 3:30,2.73,0,11/27/22,2022,11,27,3,30,AM,3.5
23581,20685469,11/27/22 4:00,2.943,0,11/27/22,2022,11,27,4,0,AM,4
23582,20685469,11/27/22 4:30,2.837,0,11/27/22,2022,11,27,4,30,AM,4.5
23583,20685469,11/27/22 5:00,3.049,0,11/27/22,2022,11,27,5,0,AM,5
23584,20685469,11/27/22 5:30,3.049,0,11/27/22,2022,11,27,5,30,AM,5.5
23585,20685469,11/27/22 6:00,3.155,0,11/27/22,2022,11,27,6,0,AM,6
23586,20685469,11/27/22 6:30,2.73,0,11/27/22,2022,11,27,6,30,AM,6.5
23587,20685469,11/27/22 7:00,2.303,0,11/27/22,2022,11,27,7,0,AM,7
23588,20685469,11/27/22 7:30,2.41,204.5,11/27/22,2022,11,27,7,30,AM,7.5
23589,20685469,11/27/22 8:00,2.73,656.6,11/27/22,2022,11,27,8,0,AM,8
23590,20685469,11/27/22 8:30,2.624,581.3,11/27/22,2022,11,27,8,30,AM,8.5
23591,20685469,11/27/22 9:00,3.261,871.9,11/27/22,2022,11,27,9,0,AM,9
23592,20685469,11/27/22 9:30,4.831,1151.7,11/27/22,2022,11,27,9,30,AM,9.5
23593,20685469,11/27/22 10:00,5.655,2583.4,11/27/22,2022,11,27,10,0,AM,10
23594,20685469,11/27/22 10:30,5.655,1808.3,11/27/22,2022,11,27,10,30,AM,10.5
23595,20685469,11/27/22 11:00,4.934,1001,11/27/22,2022,11,27,11,0,AM,11
23596,20685469,11/27/22 11:30,5.347,1463.9,11/27/22,2022,11,27,11,30,AM,11.5
23597,20685469,11/27/22 12:00,5.757,1636.1,11/27/22,2022,11,27,12,0,PM,24
